accidente_tipo_1,accidente_tipo_2,mes,anio,numero_accidentes,numero_heridos,numero_muertes
auto_auto,colision_trasera_estacionando,septiembre,2016,-,-,-
auto_auto,colision_trasera_estacionando,septiembre,2017,-,-,-
auto_auto,colision_trasera_estacionando,septiembre,2018,-,-,-
auto_auto,colision_trasera_estacionando,septiembre,2019,-,-,-
auto_auto,colision_trasera_estacionando,septiembre,2020,-,-,-
auto_auto,colision_trasera_estacionando,septiembre,2021,-,-,-
auto_auto,colision_trasera_estacionando,octubre,2005,2336.0,5040.0,24.0
auto_auto,colision_trasera_estacionando,octubre,2006,2482.0,5263.0,39.0
auto_auto,colision_trasera_estacionando,octubre,2007,2285.0,4698.0,18.0
auto_auto,colision_trasera_estacionando,octubre,2008,2241.0,4596.0,30.0
auto_auto,colision_trasera_estacionando,octubre,2009,2213.0,4603.0,26.0
auto_auto,colision_trasera_estacionando,octubre,2010,2230.0,4498.0,33.0
auto_auto,colision_trasera_estacionando,octubre,2011,2031.0,4045.0,18.0
auto_auto,colision_trasera_estacionando,octubre,2012,1798.0,3619.0,15.0
auto_auto,colision_trasera_estacionando,octubre,2013,1559.0,3075.0,16.0
auto_auto,colision_trasera_estacionando,octubre,2014,1713.0,3394.0,17.0
auto_auto,colision_trasera_estacionando,octubre,2015,1782.0,3486.0,15.0
auto_auto,colision_trasera_estacionando,octubre,2016,-,-,-
auto_auto,colision_trasera_estacionando,octubre,2017,-,-,-
auto_auto,colision_trasera_estacionando,octubre,2018,-,-,-
auto_auto,colision_trasera_estacionando,octubre,2019,-,-,-
auto_auto,colision_trasera_estacionando,octubre,2020,-,-,-
auto_auto,colision_trasera_estacionando,octubre,2021,-,-,-
auto_auto,colision_trasera_estacionando,noviembre,2005,2330.0,4807.0,31.0
auto_auto,colision_trasera_estacionando,noviembre,2006,2603.0,5275.0,27.0
auto_auto,colision_trasera_estacionando,noviembre,2007,2176.0,4370.0,33.0
auto_auto,colision_trasera_estacionando,noviembre,2008,2225.0,4373.0,35.0
auto_auto,colision_trasera_estacionando,noviembre,2009,2221.0,4356.0,31.0
auto_auto,colision_trasera_estacionando,noviembre,2010,2153.0,4350.0,24.0
auto_auto,colision_trasera_estacionando,noviembre,2011,1986.0,3966.0,23.0
auto_auto,colision_trasera_estacionando,noviembre,2012,1861.0,3687.0,37.0
auto_auto,colision_trasera_estacionando,noviembre,2013,1656.0,3160.0,24.0
auto_auto,colision_trasera_estacionando,noviembre,2014,1527.0,2921.0,26.0
auto_auto,colision_trasera_estacionando,noviembre,2015,1803.0,3385.0,17.0
auto_auto,colision_trasera_estacionando,noviembre,2016,-,-,-
auto_auto,colision_trasera_estacionando,noviembre,2017,-,-,-
auto_auto,colision_trasera_estacionando,noviembre,2018,-,-,-
auto_auto,colision_trasera_estacionando,noviembre,2019,-,-,-
auto_auto,colision_trasera_estacionando,noviembre,2020,-,-,-
auto_auto,colision_trasera_estacionando,noviembre,2021,-,-,-
auto_auto,colision_trasera_estacionando,diciembre,2005,2496.0,4869.0,22.0
auto_auto,colision_trasera_estacionando,diciembre,2006,2203.0,4443.0,26.0
auto_auto,colision_trasera_estacionando,diciembre,2007,2070.0,4127.0,36.0
auto_auto,colision_trasera_estacionando,diciembre,2008,2200.0,4549.0,24.0
auto_auto,colision_trasera_estacionando,diciembre,2009,2332.0,4800.0,30.0
auto_auto,colision_trasera_estacionando,diciembre,2010,2049.0,3993.0,23.0
auto_auto,colision_trasera_estacionando,diciembre,2011,1969.0,3926.0,16.0
auto_auto,colision_trasera_estacionando,diciembre,2012,1960.0,3993.0,17.0
auto_auto,colision_trasera_estacionando,diciembre,2013,1511.0,2975.0,30.0
auto_auto,colision_trasera_estacionando,diciembre,2014,1543.0,3002.0,19.0
auto_auto,colision_trasera_estacionando,diciembre,2015,1082.0,2081.0,15.0
auto_auto,colision_trasera_estacionando,diciembre,2016,-,-,-
auto_auto,colision_trasera_estacionando,diciembre,2017,-,-,-
auto_auto,colision_trasera_estacionando,diciembre,2018,-,-,-
auto_auto,colision_trasera_estacionando,diciembre,2019,-,-,-
auto_auto,colision_trasera_estacionando,diciembre,2020,-,-,-
auto_auto,colision_trasera_estacionando,diciembre,2021,-,-,-
auto_solo,vuelco,total,2005,962.0,1573.0,207.0
auto_solo,vuelco,total,2006,1290.0,1710.0,233.0
auto_solo,vuelco,total,2007,1320.0,1851.0,252.0
auto_solo,vuelco,total,2008,1360.0,1867.0,211.0
auto_solo,vuelco,total,2009,1406.0,1987.0,190.0
auto_solo,vuelco,total,2010,1131.0,1519.0,142.0
auto_solo,vuelco,total,2011,878.0,1176.0,128.0
auto_solo,vuelco,total,2012,1477.0,1888.0,271.0
auto_solo,vuelco,total,2013,1534.0,1990.0,267.0
auto_solo,vuelco,total,2014,1558.0,2048.0,226.0
auto_solo,vuelco,total,2015,2188.0,2628.0,232.0
auto_solo,vuelco,total,2016,4854.0,5832.0,500.0
auto_solo,vuelco,total,2017,3496.0,4122.0,392.0
auto_solo,vuelco,total,2018,1432.0,1571.0,135.0
auto_solo,vuelco,total,2019,1331.0,1450.0,134.0
auto_solo,vuelco,total,2020,1286.0,1370.0,116.0
auto_solo,vuelco,total,2021,1121.0,1191.0,118.0
auto_solo,vuelco,enero,2005,74.0,120.0,19.0
auto_solo,vuelco,enero,2006,73.0,96.0,15.0
auto_solo,vuelco,enero,2007,93.0,142.0,18.0
auto_solo,vuelco,enero,2008,84.0,169.0,13.0
auto_solo,vuelco,enero,2009,95.0,153.0,16.0
auto_solo,vuelco,enero,2010,75.0,146.0,15.0
auto_solo,vuelco,enero,2011,61.0,98.0,12.0
auto_solo,vuelco,enero,2012,48.0,69.0,9.0
auto_solo,vuelco,enero,2013,112.0,186.0,22.0
auto_solo,vuelco,enero,2014,100.0,164.0,7.0
auto_solo,vuelco,enero,2015,141.0,167.0,19.0
auto_solo,vuelco,enero,2016,363.0,458.0,35.0
auto_solo,vuelco,enero,2017,298.0,375.0,30.0
auto_solo,vuelco,enero,2018,92.0,118.0,8.0
auto_solo,vuelco,enero,2019,51.0,51.0,8.0
auto_solo,vuelco,enero,2020,76.0,80.0,9.0
auto_solo,vuelco,enero,2021,83.0,83.0,6.0
auto_solo,vuelco,febrero,2005,58.0,85.0,19.0
auto_solo,vuelco,febrero,2006,58.0,67.0,11.0
auto_solo,vuelco,febrero,2007,82.0,102.0,17.0
auto_solo,vuelco,febrero,2008,78.0,131.0,15.0
auto_solo,vuelco,febrero,2009,94.0,131.0,12.0
auto_solo,vuelco,febrero,2010,75.0,105.0,6.0
auto_solo,vuelco,febrero,2011,71.0,101.0,8.0
auto_solo,vuelco,febrero,2012,67.0,77.0,14.0
auto_solo,vuelco,febrero,2013,100.0,126.0,12.0
auto_solo,vuelco,febrero,2014,76.0,85.0,17.0
auto_solo,vuelco,febrero,2015,89.0,101.0,11.0
auto_solo,vuelco,febrero,2016,366.0,446.0,24.0
auto_solo,vuelco,febrero,2017,293.0,339.0,26.0
auto_solo,vuelco,febrero,2018,100.0,102.0,12.0
auto_solo,vuelco,febrero,2019,72.0,76.0,10.0
auto_solo,vuelco,febrero,2020,90.0,99.0,9.0
auto_solo,vuelco,febrero,2021,83.0,82.0,21.0
auto_solo,vuelco,marzo,2005,63.0,69.0,21.0
auto_solo,vuelco,marzo,2006,97.0,126.0,16.0
auto_solo,vuelco,marzo,2007,93.0,129.0,13.0
auto_solo,vuelco,marzo,2008,103.0,135.0,24.0
auto_solo,vuelco,marzo,2009,86.0,101.0,16.0
auto_solo,vuelco,marzo,2010,89.0,148.0,12.0
auto_solo,vuelco,marzo,2011,82.0,107.0,7.0
auto_solo,vuelco,marzo,2012,78.0,86.0,9.0
auto_solo,vuelco,marzo,2013,114.0,126.0,12.0
auto_solo,vuelco,marzo,2014,119.0,154.0,19.0
auto_solo,vuelco,marzo,2015,148.0,178.0,17.0
auto_solo,vuelco,marzo,2016,389.0,462.0,44.0
auto_solo,vuelco,marzo,2017,300.0,357.0,30.0
auto_solo,vuelco,marzo,2018,123.0,139.0,10.0
auto_solo,vuelco,marzo,2019,124.0,136.0,11.0
auto_solo,vuelco,marzo,2020,102.0,110.0,11.0
auto_solo,vuelco,marzo,2021,89.0,89.0,7.0
auto_solo,vuelco,abril,2005,66.0,81.0,11.0
auto_solo,vuelco,abril,2006,92.0,117.0,21.0
auto_solo,vuelco,abril,2007,112.0,122.0,19.0
auto_solo,vuelco,abril,2008,128.0,157.0,13.0
auto_solo,vuelco,abril,2009,113.0,139.0,14.0
auto_solo,vuelco,abril,2010,83.0,101.0,11.0
auto_solo,vuelco,abril,2011,83.0,92.0,11.0
auto_solo,vuelco,abril,2012,139.0,194.0,26.0
auto_solo,vuelco,abril,2013,130.0,164.0,26.0
auto_solo,vuelco,abril,2014,136.0,186.0,27.0
auto_solo,vuelco,abril,2015,129.0,155.0,9.0
auto_solo,vuelco,abril,2016,472.0,586.0,41.0
auto_solo,vuelco,abril,2017,387.0,481.0,43.0
auto_solo,vuelco,abril,2018,142.0,159.0,15.0
auto_solo,vuelco,abril,2019,90.0,95.0,13.0
auto_solo,vuelco,abril,2020,107.0,107.0,10.0
auto_solo,vuelco,abril,2021,91.0,97.0,9.0
auto_solo,vuelco,mayo,2005,84.0,193.0,22.0
auto_solo,vuelco,mayo,2006,136.0,169.0,23.0
auto_solo,vuelco,mayo,2007,144.0,211.0,27.0
auto_solo,vuelco,mayo,2008,145.0,159.0,28.0
auto_solo,vuelco,mayo,2009,137.0,186.0,18.0
auto_solo,vuelco,mayo,2010,99.0,133.0,8.0
auto_solo,vuelco,mayo,2011,79.0,105.0,10.0
auto_solo,vuelco,mayo,2012,149.0,178.0,33.0
auto_solo,vuelco,mayo,2013,140.0,181.0,23.0
auto_solo,vuelco,mayo,2014,153.0,224.0,25.0
auto_solo,vuelco,mayo,2015,216.0,255.0,18.0
auto_solo,vuelco,mayo,2016,477.0,570.0,52.0
auto_solo,vuelco,mayo,2017,440.0,504.0,62.0
auto_solo,vuelco,mayo,2018,121.0,131.0,13.0
auto_solo,vuelco,mayo,2019,160.0,164.0,17.0
auto_solo,vuelco,mayo,2020,111.0,107.0,13.0
auto_solo,vuelco,mayo,2021,110.0,112.0,12.0
auto_solo,vuelco,junio,2005,119.0,173.0,17.0
auto_solo,vuelco,junio,2006,118.0,158.0,17.0
auto_solo,vuelco,junio,2007,124.0,159.0,19.0
auto_solo,vuelco,junio,2008,146.0,238.0,20.0
auto_solo,vuelco,junio,2009,155.0,201.0,19.0
auto_solo,vuelco,junio,2010,106.0,113.0,15.0
auto_solo,vuelco,junio,2011,70.0,106.0,8.0
auto_solo,vuelco,junio,2012,177.0,262.0,44.0
auto_solo,vuelco,junio,2013,154.0,172.0,28.0
auto_solo,vuelco,junio,2014,135.0,163.0,23.0
auto_solo,vuelco,junio,2015,220.0,248.0,26.0
auto_solo,vuelco,junio,2016,450.0,538.0,42.0
auto_solo,vuelco,junio,2017,409.0,441.0,47.0
auto_solo,vuelco,junio,2018,128.0,135.0,11.0
auto_solo,vuelco,junio,2019,134.0,141.0,12.0
auto_solo,vuelco,junio,2020,128.0,143.0,13.0
auto_solo,vuelco,junio,2021,119.0,130.0,12.0
auto_solo,vuelco,julio,2005,107.0,176.0,21.0
auto_solo,vuelco,julio,2006,121.0,187.0,19.0
auto_solo,vuelco,julio,2007,149.0,237.0,31.0
auto_solo,vuelco,julio,2008,129.0,178.0,18.0
auto_solo,vuelco,julio,2009,147.0,219.0,17.0
auto_solo,vuelco,julio,2010,97.0,126.0,19.0
auto_solo,vuelco,julio,2011,91.0,114.0,16.0
auto_solo,vuelco,julio,2012,146.0,166.0,25.0
auto_solo,vuelco,julio,2013,156.0,190.0,28.0
auto_solo,vuelco,julio,2014,163.0,209.0,24.0
auto_solo,vuelco,julio,2015,176.0,203.0,24.0
auto_solo,vuelco,julio,2016,465.0,584.0,53.0
auto_solo,vuelco,julio,2017,445.0,570.0,41.0
auto_solo,vuelco,julio,2018,153.0,160.0,13.0
auto_solo,vuelco,julio,2019,130.0,151.0,17.0
auto_solo,vuelco,julio,2020,107.0,111.0,10.0
auto_solo,vuelco,julio,2021,103.0,134.0,12.0
auto_solo,vuelco,agosto,2005,88.0,164.0,14.0
auto_solo,vuelco,agosto,2006,139.0,195.0,28.0
auto_solo,vuelco,agosto,2007,136.0,228.0,21.0
auto_solo,vuelco,agosto,2008,104.0,133.0,13.0
auto_solo,vuelco,agosto,2009,145.0,203.0,18.0
auto_solo,vuelco,agosto,2010,137.0,164.0,15.0
auto_solo,vuelco,agosto,2011,74.0,120.0,17.0
auto_solo,vuelco,agosto,2012,144.0,175.0,17.0
auto_solo,vuelco,agosto,2013,148.0,215.0,25.0
auto_solo,vuelco,agosto,2014,145.0,176.0,13.0
auto_solo,vuelco,agosto,2015,179.0,219.0,15.0
auto_solo,vuelco,agosto,2016,403.0,488.0,42.0
auto_solo,vuelco,agosto,2017,323.0,381.0,33.0
auto_solo,vuelco,agosto,2018,146.0,152.0,15.0
auto_solo,vuelco,agosto,2019,119.0,131.0,6.0
auto_solo,vuelco,agosto,2020,138.0,160.0,7.0
auto_solo,vuelco,agosto,2021,104.0,99.0,11.0
auto_solo,vuelco,septiembre,2005,84.0,125.0,16.0
auto_solo,vuelco,septiembre,2006,121.0,153.0,21.0
auto_solo,vuelco,septiembre,2007,119.0,170.0,28.0
auto_solo,vuelco,septiembre,2008,128.0,141.0,17.0
auto_solo,vuelco,septiembre,2009,113.0,173.0,11.0
auto_solo,vuelco,septiembre,2010,103.0,118.0,12.0
auto_solo,vuelco,septiembre,2011,89.0,88.0,21.0
auto_solo,vuelco,septiembre,2012,148.0,179.0,28.0
auto_solo,vuelco,septiembre,2013,138.0,186.0,25.0
auto_solo,vuelco,septiembre,2014,167.0,207.0,23.0
auto_solo,vuelco,septiembre,2015,164.0,180.0,15.0
auto_solo,vuelco,septiembre,2016,394.0,473.0,42.0
auto_solo,vuelco,septiembre,2017,165.0,192.0,21.0
auto_solo,vuelco,septiembre,2018,120.0,150.0,10.0
auto_solo,vuelco,septiembre,2019,132.0,150.0,9.0
auto_solo,vuelco,septiembre,2020,131.0,142.0,5.0
auto_solo,vuelco,septiembre,2021,98.0,106.0,8.0
auto_solo,vuelco,octubre,2005,83.0,135.0,22.0
auto_solo,vuelco,octubre,2006,138.0,166.0,24.0
auto_solo,vuelco,octubre,2007,97.0,124.0,19.0
auto_solo,vuelco,octubre,2008,119.0,177.0,25.0
auto_solo,vuelco,octubre,2009,115.0,160.0,16.0
auto_solo,vuelco,octubre,2010,91.0,105.0,12.0
auto_solo,vuelco,octubre,2011,77.0,118.0,9.0
auto_solo,vuelco,octubre,2012,140.0,179.0,15.0
auto_solo,vuelco,octubre,2013,132.0,184.0,28.0
auto_solo,vuelco,octubre,2014,138.0,167.0,16.0
auto_solo,vuelco,octubre,2015,158.0,200.0,18.0
auto_solo,vuelco,octubre,2016,409.0,455.0,45.0
auto_solo,vuelco,octubre,2017,159.0,186.0,21.0
auto_solo,vuelco,octubre,2018,118.0,122.0,11.0
auto_solo,vuelco,octubre,2019,112.0,118.0,8.0
auto_solo,vuelco,octubre,2020,126.0,137.0,10.0
auto_solo,vuelco,octubre,2021,87.0,90.0,11.0
auto_solo,vuelco,noviembre,2005,61.0,138.0,11.0
auto_solo,vuelco,noviembre,2006,105.0,127.0,21.0
auto_solo,vuelco,noviembre,2007,90.0,118.0,21.0
auto_solo,vuelco,noviembre,2008,91.0,108.0,9.0
auto_solo,vuelco,noviembre,2009,116.0,175.0,15.0
auto_solo,vuelco,noviembre,2010,90.0,142.0,9.0
auto_solo,vuelco,noviembre,2011,59.0,68.0,6.0
auto_solo,vuelco,noviembre,2012,115.0,145.0,27.0
auto_solo,vuelco,noviembre,2013,112.0,140.0,19.0
auto_solo,vuelco,noviembre,2014,115.0,161.0,15.0
auto_solo,vuelco,noviembre,2015,202.0,263.0,26.0
auto_solo,vuelco,noviembre,2016,353.0,415.0,39.0
auto_solo,vuelco,noviembre,2017,142.0,142.0,24.0
auto_solo,vuelco,noviembre,2018,91.0,100.0,8.0
auto_solo,vuelco,noviembre,2019,113.0,129.0,13.0
auto_solo,vuelco,noviembre,2020,95.0,88.0,14.0
auto_solo,vuelco,noviembre,2021,82.0,94.0,4.0
auto_solo,vuelco,diciembre,2005,75.0,114.0,14.0
auto_solo,vuelco,diciembre,2006,92.0,149.0,17.0
auto_solo,vuelco,diciembre,2007,81.0,109.0,19.0
auto_solo,vuelco,diciembre,2008,105.0,141.0,16.0
auto_solo,vuelco,diciembre,2009,90.0,146.0,18.0
auto_solo,vuelco,diciembre,2010,86.0,118.0,8.0
auto_solo,vuelco,diciembre,2011,42.0,59.0,3.0
auto_solo,vuelco,diciembre,2012,126.0,178.0,24.0
auto_solo,vuelco,diciembre,2013,98.0,120.0,19.0
auto_solo,vuelco,diciembre,2014,111.0,152.0,17.0
auto_solo,vuelco,diciembre,2015,366.0,459.0,34.0
auto_solo,vuelco,diciembre,2016,313.0,357.0,41.0
auto_solo,vuelco,diciembre,2017,135.0,154.0,14.0
auto_solo,vuelco,diciembre,2018,98.0,103.0,9.0
auto_solo,vuelco,diciembre,2019,94.0,108.0,10.0
auto_solo,vuelco,diciembre,2020,75.0,86.0,5.0
auto_solo,vuelco,diciembre,2021,72.0,75.0,5.0
auto_solo,colision,total,2005,2558.0,3712.0,497.0
auto_solo,colision,total,2006,3687.0,5228.0,626.0
auto_solo,colision,total,2007,3984.0,5526.0,675.0
auto_solo,colision,total,2008,4542.0,6067.0,743.0
auto_solo,colision,total,2009,4897.0,6450.0,696.0
auto_solo,colision,total,2010,4725.0,6521.0,635.0
auto_solo,colision,total,2011,4646.0,6322.0,634.0
auto_solo,colision,total,2012,4665.0,6338.0,624.0
auto_solo,colision,total,2013,4527.0,5986.0,579.0
auto_solo,colision,total,2014,4320.0,5816.0,467.0
auto_solo,colision,total,2015,4629.0,6083.0,469.0
auto_solo,colision,total,2016,2196.0,2985.0,240.0
auto_solo,colision,total,2017,2307.0,3020.0,273.0
auto_solo,colision,total,2018,3711.0,4607.0,409.0
auto_solo,colision,total,2019,3631.0,4741.0,323.0
auto_solo,colision,total,2020,3252.0,3806.0,344.0
auto_solo,colision,total,2021,2765.0,3313.0,343.0
auto_solo,colision,enero,2005,230.0,332.0,48.0
auto_solo,colision,enero,2006,258.0,361.0,45.0
auto_solo,colision,enero,2007,294.0,389.0,53.0
auto_solo,colision,enero,2008,298.0,413.0,54.0
auto_solo,colision,enero,2009,419.0,592.0,65.0
auto_solo,colision,enero,2010,405.0,577.0,55.0
auto_solo,colision,enero,2011,395.0,561.0,48.0
auto_solo,colision,enero,2012,422.0,509.0,60.0
auto_solo,colision,enero,2013,389.0,569.0,45.0
auto_solo,colision,enero,2014,349.0,435.0,39.0
auto_solo,colision,enero,2015,436.0,560.0,45.0
auto_solo,colision,enero,2016,203.0,263.0,30.0
auto_solo,colision,enero,2017,211.0,290.0,20.0
auto_solo,colision,enero,2018,306.0,425.0,29.0
auto_solo,colision,enero,2019,245.0,295.0,27.0
auto_solo,colision,enero,2020,248.0,287.0,29.0
auto_solo,colision,enero,2021,189.0,220.0,20.0
auto_solo,colision,febrero,2005,153.0,212.0,34.0
auto_solo,colision,febrero,2006,259.0,389.0,35.0
auto_solo,colision,febrero,2007,270.0,396.0,34.0
auto_solo,colision,febrero,2008,337.0,423.0,77.0
auto_solo,colision,febrero,2009,337.0,472.0,61.0
auto_solo,colision,febrero,2010,375.0,562.0,55.0
auto_solo,colision,febrero,2011,391.0,538.0,44.0
auto_solo,colision,febrero,2012,414.0,541.0,55.0
auto_solo,colision,febrero,2013,358.0,510.0,59.0
auto_solo,colision,febrero,2014,299.0,449.0,30.0
auto_solo,colision,febrero,2015,344.0,462.0,31.0
auto_solo,colision,febrero,2016,173.0,226.0,15.0
auto_solo,colision,febrero,2017,115.0,143.0,13.0
auto_solo,colision,febrero,2018,322.0,382.0,35.0
auto_solo,colision,febrero,2019,231.0,292.0,22.0
auto_solo,colision,febrero,2020,294.0,344.0,29.0
auto_solo,colision,febrero,2021,229.0,314.0,28.0
auto_solo,colision,marzo,2005,199.0,253.0,29.0
auto_solo,colision,marzo,2006,275.0,338.0,55.0
auto_solo,colision,marzo,2007,337.0,416.0,70.0
auto_solo,colision,marzo,2008,377.0,480.0,69.0
auto_solo,colision,marzo,2009,364.0,447.0,55.0
auto_solo,colision,marzo,2010,391.0,499.0,55.0
auto_solo,colision,marzo,2011,297.0,394.0,29.0
auto_solo,colision,marzo,2012,372.0,513.0,44.0
auto_solo,colision,marzo,2013,370.0,471.0,56.0
auto_solo,colision,marzo,2014,354.0,435.0,43.0
auto_solo,colision,marzo,2015,411.0,515.0,48.0
auto_solo,colision,marzo,2016,167.0,226.0,14.0
auto_solo,colision,marzo,2017,150.0,189.0,12.0
auto_solo,colision,marzo,2018,294.0,365.0,28.0
auto_solo,colision,marzo,2019,291.0,378.0,24.0
auto_solo,colision,marzo,2020,263.0,287.0,34.0
auto_solo,colision,marzo,2021,231.0,251.0,22.0
auto_solo,colision,abril,2005,227.0,312.0,49.0
auto_solo,colision,abril,2006,284.0,412.0,45.0
auto_solo,colision,abril,2007,336.0,470.0,54.0
auto_solo,colision,abril,2008,357.0,511.0,48.0
auto_solo,colision,abril,2009,369.0,459.0,56.0
auto_solo,colision,abril,2010,338.0,462.0,35.0
auto_solo,colision,abril,2011,389.0,465.0,66.0
auto_solo,colision,abril,2012,400.0,525.0,59.0
auto_solo,colision,abril,2013,408.0,512.0,53.0
auto_solo,colision,abril,2014,344.0,440.0,32.0
auto_solo,colision,abril,2015,428.0,556.0,46.0
auto_solo,colision,abril,2016,197.0,284.0,25.0
auto_solo,colision,abril,2017,152.0,216.0,20.0
auto_solo,colision,abril,2018,333.0,402.0,41.0
auto_solo,colision,abril,2019,311.0,387.0,32.0
auto_solo,colision,abril,2020,227.0,245.0,29.0
auto_solo,colision,abril,2021,234.0,289.0,33.0
auto_solo,colision,mayo,2005,223.0,282.0,47.0
auto_solo,colision,mayo,2006,338.0,545.0,53.0
auto_solo,colision,mayo,2007,355.0,497.0,49.0
auto_solo,colision,mayo,2008,399.0,590.0,56.0
auto_solo,colision,mayo,2009,391.0,510.0,65.0
auto_solo,colision,mayo,2010,389.0,511.0,61.0
auto_solo,colision,mayo,2011,415.0,554.0,55.0
auto_solo,colision,mayo,2012,350.0,520.0,46.0
auto_solo,colision,mayo,2013,390.0,500.0,47.0
auto_solo,colision,mayo,2014,336.0,471.0,38.0
auto_solo,colision,mayo,2015,432.0,610.0,50.0
auto_solo,colision,mayo,2016,209.0,279.0,17.0
auto_solo,colision,mayo,2017,146.0,208.0,17.0
auto_solo,colision,mayo,2018,341.0,407.0,40.0
auto_solo,colision,mayo,2019,329.0,426.0,21.0
auto_solo,colision,mayo,2020,285.0,330.0,29.0
auto_solo,colision,mayo,2021,252.0,297.0,30.0
auto_solo,colision,junio,2005,228.0,320.0,55.0
auto_solo,colision,junio,2006,299.0,397.0,42.0
auto_solo,colision,junio,2007,351.0,510.0,65.0
auto_solo,colision,junio,2008,393.0,523.0,55.0
auto_solo,colision,junio,2009,444.0,554.0,59.0
auto_solo,colision,junio,2010,404.0,541.0,53.0
auto_solo,colision,junio,2011,406.0,511.0,61.0
auto_solo,colision,junio,2012,403.0,536.0,55.0
auto_solo,colision,junio,2013,399.0,539.0,39.0
auto_solo,colision,junio,2014,357.0,516.0,33.0
auto_solo,colision,junio,2015,427.0,500.0,35.0
auto_solo,colision,junio,2016,183.0,247.0,20.0
auto_solo,colision,junio,2017,158.0,236.0,13.0
auto_solo,colision,junio,2018,305.0,384.0,27.0
auto_solo,colision,junio,2019,329.0,416.0,33.0
auto_solo,colision,junio,2020,332.0,414.0,28.0
auto_solo,colision,junio,2021,256.0,316.0,36.0
auto_solo,colision,julio,2005,245.0,376.0,44.0
auto_solo,colision,julio,2006,399.0,550.0,67.0
auto_solo,colision,julio,2007,419.0,583.0,69.0
auto_solo,colision,julio,2008,474.0,666.0,75.0
auto_solo,colision,julio,2009,485.0,677.0,53.0
auto_solo,colision,julio,2010,407.0,564.0,64.0
auto_solo,colision,julio,2011,431.0,624.0,65.0
auto_solo,colision,julio,2012,409.0,587.0,59.0
auto_solo,colision,julio,2013,442.0,600.0,49.0
auto_solo,colision,julio,2014,421.0,609.0,48.0
auto_solo,colision,julio,2015,469.0,701.0,40.0
auto_solo,colision,julio,2016,202.0,262.0,19.0
auto_solo,colision,julio,2017,158.0,205.0,22.0
auto_solo,colision,julio,2018,297.0,391.0,34.0
auto_solo,colision,julio,2019,321.0,435.0,29.0
auto_solo,colision,julio,2020,338.0,400.0,29.0
auto_solo,colision,julio,2021,272.0,338.0,20.0
auto_solo,colision,agosto,2005,220.0,345.0,47.0
auto_solo,colision,agosto,2006,343.0,551.0,61.0
auto_solo,colision,agosto,2007,363.0,519.0,62.0
auto_solo,colision,agosto,2008,406.0,547.0,80.0
auto_solo,colision,agosto,2009,438.0,637.0,76.0
auto_solo,colision,agosto,2010,461.0,692.0,56.0
auto_solo,colision,agosto,2011,398.0,597.0,65.0
auto_solo,colision,agosto,2012,397.0,557.0,41.0
auto_solo,colision,agosto,2013,376.0,524.0,43.0
auto_solo,colision,agosto,2014,415.0,586.0,35.0
auto_solo,colision,agosto,2015,442.0,566.0,53.0
auto_solo,colision,agosto,2016,182.0,228.0,26.0
auto_solo,colision,agosto,2017,215.0,268.0,29.0
auto_solo,colision,agosto,2018,364.0,466.0,42.0
auto_solo,colision,agosto,2019,319.0,412.0,22.0
auto_solo,colision,agosto,2020,312.0,394.0,31.0
auto_solo,colision,agosto,2021,254.0,311.0,36.0
auto_solo,colision,septiembre,2005,198.0,287.0,33.0
auto_solo,colision,septiembre,2006,273.0,392.0,33.0
auto_solo,colision,septiembre,2007,389.0,576.0,63.0
auto_solo,colision,septiembre,2008,384.0,472.0,65.0
auto_solo,colision,septiembre,2009,376.0,495.0,58.0
auto_solo,colision,septiembre,2010,414.0,555.0,46.0
auto_solo,colision,septiembre,2011,340.0,480.0,50.0
auto_solo,colision,septiembre,2012,349.0,483.0,46.0
auto_solo,colision,septiembre,2013,345.0,414.0,53.0
auto_solo,colision,septiembre,2014,333.0,411.0,47.0
auto_solo,colision,septiembre,2015,368.0,492.0,38.0
auto_solo,colision,septiembre,2016,161.0,212.0,23.0
auto_solo,colision,septiembre,2017,212.0,277.0,29.0
auto_solo,colision,septiembre,2018,284.0,342.0,38.0
auto_solo,colision,septiembre,2019,332.0,477.0,33.0
auto_solo,colision,septiembre,2020,262.0,296.0,32.0
auto_solo,colision,septiembre,2021,176.0,188.0,25.0
auto_solo,colision,octubre,2005,202.0,267.0,41.0
auto_solo,colision,octubre,2006,335.0,466.0,66.0
auto_solo,colision,octubre,2007,306.0,447.0,41.0
auto_solo,colision,octubre,2008,365.0,431.0,62.0
auto_solo,colision,octubre,2009,430.0,540.0,55.0
auto_solo,colision,octubre,2010,385.0,561.0,47.0
auto_solo,colision,octubre,2011,388.0,510.0,58.0
auto_solo,colision,octubre,2012,342.0,426.0,55.0
auto_solo,colision,octubre,2013,359.0,470.0,52.0
auto_solo,colision,octubre,2014,371.0,516.0,43.0
auto_solo,colision,octubre,2015,354.0,462.0,28.0
auto_solo,colision,octubre,2016,201.0,286.0,15.0
auto_solo,colision,octubre,2017,248.0,306.0,34.0
auto_solo,colision,octubre,2018,289.0,337.0,35.0
auto_solo,colision,octubre,2019,338.0,458.0,31.0
auto_solo,colision,octubre,2020,264.0,305.0,32.0
auto_solo,colision,octubre,2021,231.0,262.0,38.0
auto_solo,colision,noviembre,2005,198.0,308.0,37.0
auto_solo,colision,noviembre,2006,320.0,439.0,71.0
